AppID,Name,Release date,Price,Positive,Negative,Categories,Genres,Tags,Peak CCU,Estimated owners,Rating,LogPrice,PriceTier,TotalReviews,PosRatio,ReleaseDate,ReleaseYear,ReleaseMonth,OwnersNum,LogPeakCCU,CategoryCount,GenreCount,TagCount,MainGenre,Genre_Action,Genre_Adventure,Genre_Animation & Modeling,Genre_Audio Production,Genre_Casual,Genre_Design & Illustration,Genre_Free To Play,Genre_Gore,Genre_Indie,Genre_Massively Multiplayer,Genre_Nudity,Genre_RPG,Genre_Racing,Genre_Sexual Content,Genre_Simulation,Genre_Software Training,Genre_Sports,Genre_Strategy,Genre_Utilities,Genre_Violent,Tier_Free,Tier_Cheap,Tier_Mid,Tier_Premium,Tier_High
291860,Pit People®,"Mar 2, 2018",19.99,7329,557,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing","Action,Indie,RPG,Strategy","Turn-Based Combat,Online Co-Op,2D,Funny,Strategy,Memes,Comedy,Co-op,Indie,Turn-Based,Local Co-Op,Multiplayer,Singleplayer,Casual,RPG,Action,Turn-Based Tactics,Turn-Based Strategy,Open World,Hex Grid",41,200000 - 500000,0.929368501141263,3.0440461338325413,Mid,7886,0.929368501141263,2018-03-02,2018.0,3.0,350000.0,3.7376696182833684,13.0,4.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2808570,KunKun dream Startles the Soul,"Jun 24, 2024",2.99,196,55,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Family Sharing","Action,Adventure,Casual,Indie,Massively Multiplayer,RPG,Simulation,Sports,Strategy","Massively Multiplayer,Horror,Dating Sim,Psychological Horror,Online Co-Op,Survival Horror,Story Rich,Multiple Endings,First-Person,Funny,Casual,Puzzle,Singleplayer,Multiplayer,Co-op,4 Player Local,3D Platformer,Exploration,Adventure,Action",7,50000 - 100000,0.7808764940239044,1.3837912309017721,Cheap,251,0.7808764940239044,2024-06-24,2024.0,6.0,75000.0,2.0794415416798357,6.0,9.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1218890,Ollie & Bollie: Outdoor Estate,"Jan 17, 2020",2.09,167,60,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support,Remote Play Together,Family Sharing","Casual,Indie","Indie,Casual,Cute,GameMaker,Relaxing,Crafting,Physics,Colorful,Multiplayer",7,20000 - 50000,0.73568281938326,1.128171090909654,Cheap,227,0.73568281938326,2020-01-17,2020.0,1.0,35000.0,2.0794415416798357,9.0,2.0,9,Casual,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2616460,Dungeon Keeper™ 2,"Mar 7, 2024",4.99,613,28,"Single-player,Steam Cloud,Family Sharing","Action,Strategy","Strategy,God Game,Action RPG,Real Time Tactics,Singleplayer,Action,Villain Protagonist,RTS,Classic,Old School",101,50000 - 100000,0.9563182527301092,1.790091412127358,Cheap,641,0.9563182527301092,2024-03-07,2024.0,3.0,75000.0,4.624972813284271,3.0,2.0,10,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
889510,SENRAN KAGURA Burst Re:Newal,"Jan 22, 2019",29.99,2022,141,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing",Action,"Sexual Content,Anime,Nudity,Action,Hack and Slash,Female Protagonist,Mature,Singleplayer,Beat 'em up,Character Customization,Ninja,Hentai,NSFW,Fighting,Story Rich,Great Soundtrack,Third Person,Visual Novel,Multiplayer,Character Action Game",14,50000 - 100000,0.9348127600554784,3.433664571799657,Premium,2163,0.9348127600554785,2019-01-22,2019.0,1.0,75000.0,2.70805020110221,6.0,1.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1925090,SubwaySim Hamburg,"May 16, 2023",34.99,289,129,"Single-player,Family Sharing","Casual,Indie,Simulation","Casual,Simulation,Automobile Sim,Exploration,Time Management,First-Person,Realistic,Atmospheric,Driving,Relaxing,Indie,Physics,Singleplayer,Trains",12,20000 - 50000,0.6913875598086124,3.5832411220909393,Premium,418,0.6913875598086124,2023-05-16,2023.0,5.0,35000.0,2.5649493574615367,2.0,3.0,14,Casual,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
203210,Titan Attacks!,"Feb 3, 2012",12.99,868,91,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards,Family Sharing","Action,Casual,Indie","Arena Shooter,Side Scroller,Bullet Hell,Shoot 'Em Up,Top-Down Shooter,Twin Stick Shooter,Driving,Difficult,Shooter,Arcade,Building,2D,Funny,Alternate History,Cyberpunk,Dark Humor,Post-apocalyptic,Bullet Time,Choices Matter,Vehicular Combat",3,50000 - 100000,0.9051094890510948,2.63834278867739,Mid,959,0.9051094890510949,2012-02-03,2012.0,2.0,75000.0,1.3862943611198906,7.0,3.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
450700,The Spatials: Galactology,"Apr 18, 2018",2.59,179,75,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Family Sharing","Indie,Simulation,Strategy","City Builder,Colony Sim,Base-Building,Management,Sandbox,Exploration,Building,Space,Space Sim,Strategy,RPG,2.5D,2D,Cute,Isometric,Simulation,Singleplayer,Spaceships,Politics,Sci-fi",0,50000 - 100000,0.7047244094488189,1.2781522025001875,Cheap,254,0.7047244094488189,2018-04-18,2018.0,4.0,75000.0,0.0,6.0,3.0,20,Indie,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
238750,Might & Magic X - Legacy,"Jan 23, 2014",29.99,2099,1096,"Single-player,Family Sharing",RPG,"RPG,Turn-Based,Fantasy,Old School,Dungeon Crawler,Singleplayer,CRPG,First-Person,Grid-Based Movement,Classic,Open World,Adventure,Dwarf,Tactical,Retro,Party-Based RPG,Difficult,Magic,Turn-Based Combat,Exploration",53,200000 - 500000,0.6569640062597809,3.433664571799657,Premium,3195,0.6569640062597809,2014-01-23,2014.0,1.0,350000.0,3.9889840465642745,2.0,1.0,20,RPG,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
890920,Glitch,"Jul 18, 2018",0.0,197,177,Single-player,"Adventure,Casual,Free To Play,Indie,Strategy","Free to Play,Indie,Horror,Adventure,Casual,Strategy,Multiplayer,Singleplayer",0,50000 - 100000,0.5267379679144385,0.0,Free,374,0.5267379679144385,2018-07-18,2018.0,7.0,75000.0,0.0,1.0,5.0,8,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1083870,CountryBalls Heroes,"Nov 16, 2021",14.99,334,81,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Steam Cloud,Stats,Remote Play Together,Family Sharing",Strategy,"Turn-Based Tactics,Fantasy,Magic,Tactical,Atmospheric,Local Multiplayer,Multiplayer,Singleplayer,Turn-Based Strategy,Turn-Based,Wargame,Grand Strategy,City Builder,Parody,PvP,Strategy,2D,Strategy RPG,Cute,Top-Down",0,20000 - 50000,0.8048192771084337,2.771963526845863,Mid,415,0.8048192771084337,2021-11-16,2021.0,11.0,35000.0,0.0,10.0,1.0,20,Strategy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
583270,Cosmic Express,"Mar 16, 2017",14.99,465,36,"Single-player,Steam Achievements,Steam Cloud,Remote Play Together,Family Sharing",Indie,"Difficult,Cute,Puzzle,Trains,Space,Relaxing,Strategy,3D,Surreal,Casual,Abstract,Cartoony,Colorful,Minimalist,Family Friendly,Stylized,Atmospheric,Beautiful,Cartoon,Aliens",2,0 - 20000,0.9281437125748504,2.771963526845863,Mid,501,0.9281437125748503,2017-03-16,2017.0,3.0,10000.0,1.0986122886681096,5.0,1.0,20,Indie,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
349680,Supercharged Robot VULKAISER,"Jun 4, 2015",4.99,287,18,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards,Family Sharing","Action,Indie","Action,Indie,Shoot 'Em Up,Anime,Mechs,Shooter,Retro,2D,Bullet Hell,Arcade,Robots",0,20000 - 50000,0.940983606557377,1.790091412127358,Cheap,305,0.940983606557377,2015-06-04,2015.0,6.0,35000.0,0.0,7.0,2.0,11,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1347450,日日夜夜,"Oct 23, 2020",3.99,273,26,"Single-player,Steam Achievements,Steam Cloud,Family Sharing","Adventure,Casual,Indie,RPG","Casual,Visual Novel,Adventure,NSFW,Dating Sim,Anime,Cute,Romance,Story Rich,Multiple Endings,Singleplayer,Comedy,RPG,Choices Matter,First-Person,Indie,Foreign,LGBTQ+,Sexual Content,Mature",0,0 - 20000,0.9130434782608696,1.6074359097634274,Cheap,299,0.9130434782608695,2020-10-23,2020.0,10.0,10000.0,0.0,4.0,4.0,20,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
703180,Ben 10,"Nov 15, 2017",24.99,315,99,"Single-player,Partial Controller Support,Family Sharing",Action,"Action,Family Friendly,Cartoony,Adventure,Cartoon,Fighting,Action-Adventure,Character Action Game,Beat 'em up,Singleplayer,Anime,Cult Classic,Open World",2,20000 - 50000,0.7608695652173914,3.2577118486533987,Premium,414,0.7608695652173914,2017-11-15,2017.0,11.0,35000.0,1.0986122886681096,3.0,1.0,13,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
362400,Regimental Chess,"Apr 29, 2015",0.99,142,126,"Multi-player,Cross-Platform Multiplayer,Steam Trading Cards,Family Sharing",Strategy,"Strategy,Chess,Multiplayer,Difficult,Board Game,Turn-Based Tactics,Online Co-Op,Early Access,Free to Play,2.5D,Artificial Intelligence",1,100000 - 200000,0.5298507462686567,0.688134638736401,Cheap,268,0.5298507462686567,2015-04-29,2015.0,4.0,150000.0,0.6931471805599453,4.0,1.0,11,Strategy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1561340,Berserk Boy,"Mar 6, 2024",20.0,231,20,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie","Action,Platformer,2D Platformer,Side Scroller,2D,Pixel Graphics,Colorful,Retro,Indie,Singleplayer,Soundtrack,Beat 'em up,Cartoony,Controller,Difficult,Fast-Paced,Memes,Robots,Sci-fi,Superhero",0,20000 - 50000,0.9203187250996016,3.044522437723423,Mid,251,0.9203187250996016,2024-03-06,2024.0,3.0,35000.0,0.0,5.0,3.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
737870,Conduct DELUXE!,"Dec 5, 2017",9.99,176,34,"Single-player,Steam Achievements,Steam Cloud,Includes level editor,Family Sharing","Action,Indie","Indie,Action,Trains,Level Editor,Isometric,Arcade,Singleplayer,Real-Time,Strategy,Management,Difficult,Retro,Time Travel,Funny,Steam Machine,Capitalism,Transportation,Puzzle",8,20000 - 50000,0.8380952380952381,2.3969857684155302,Mid,210,0.8380952380952381,2017-12-05,2017.0,12.0,35000.0,2.1972245773362196,5.0,2.0,18,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715310,Urban Rivals,"Oct 18, 2017",0.0,384,206,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases","Action,Indie,Massively Multiplayer,RPG,Strategy,Free To Play","Free to Play,Card Game,Massively Multiplayer,Action,Trading Card Game,RPG,PvP,Trading,Fighting,Multiplayer,2D Fighter,MMORPG,RTS,Action RTS,Anime,Cartoony,Comic Book,Hand-drawn,Dark Fantasy,Dystopian",10,100000 - 200000,0.6508474576271186,0.0,Free,590,0.6508474576271186,2017-10-18,2017.0,10.0,150000.0,2.3978952727983707,7.0,6.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1819980,Writer's Life,"Jan 17, 2023",2.99,416,113,"Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Family Sharing","Casual,Simulation","Casual,Simulation,Life Sim,Time Management,2.5D,Funny,Resource Management,Singleplayer,Indie",74,20000 - 50000,0.7863894139886578,1.3837912309017721,Cheap,529,0.7863894139886578,2023-01-17,2023.0,1.0,35000.0,4.31748811353631,5.0,2.0,9,Casual,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
415840,Mystic Saga,"Jan 27, 2016",4.99,155,105,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Adventure,Casual,Simulation","Adventure,Casual,Simulation,Hidden Object,Point & Click,Singleplayer,Free to Play,2D,Cinematic,Driving,Relaxing,Story Rich",0,50000 - 100000,0.5961538461538461,1.790091412127358,Cheap,260,0.5961538461538461,2016-01-27,2016.0,1.0,75000.0,0.0,5.0,3.0,12,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1954200,Kena: Bridge of Spirits,"Sep 26, 2022",39.99,12450,1066,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie","Action,Adventure,Souls-like,Action-Adventure,Female Protagonist,3D Platformer,Exploration,Third Person,Cinematic,Fantasy,Atmospheric,Magic,3D,Nature,Combat,Story Rich,Singleplayer,Controller,Indie,Mystery",157,500000 - 1000000,0.9211305119857948,3.7133281345162463,Premium,13516,0.9211305119857947,2022-09-26,2022.0,9.0,750000.0,5.062595033026967,5.0,3.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
304170,Kick-Ass 2,"Aug 15, 2014",1.99,83,216,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing","Action,Adventure","Action,Superhero,Beat 'em up,Comedy,Third Person,Fighting,Anime,Pixel Graphics,Adventure,Comic Book,Movie,Free to Play,Point & Click,Hack and Slash,Dog,Funny,Gore,Immersive,3D Fighter,Colorful",0,100000 - 200000,0.2775919732441471,1.095273387402595,Cheap,299,0.27759197324414714,2014-08-15,2014.0,8.0,150000.0,0.0,6.0,2.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1913420,Fantasy of Caocao 2,"Nov 1, 2023",8.99,314,54,"Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Family Sharing","Adventure,Casual,Indie,RPG,Strategy","Turn-Based Strategy,Card Battler,Card Game,RPG,FPS,Anime,Rogue-like,Cute,Romance,Casual,Drama,Story Rich,Roguelike Deckbuilder,Alternate History,Adventure,Rogue-lite,Turn-Based Tactics,Tactical RPG,Exploration,Deckbuilding",3,20000 - 50000,0.8532608695652174,2.301584592660462,Mid,368,0.8532608695652174,2023-11-01,2023.0,11.0,35000.0,1.3862943611198906,5.0,5.0,20,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
727510,Void Memory,"Oct 30, 2017",0.0,147,70,"Single-player,Steam Achievements,Steam Trading Cards","Action,Adventure,Indie,RPG","RPG,Action,Adventure,Indie,Metroidvania,Souls-like,Difficult,2D,Dark Fantasy,Platformer,Side Scroller,Singleplayer,Exploration,Atmospheric,Dark,Hand-drawn,Pixel Graphics",0,50000 - 100000,0.6774193548387096,0.0,Free,217,0.6774193548387096,2017-10-30,2017.0,10.0,75000.0,0.0,3.0,4.0,17,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
440540,Ara Fell: Enhanced Edition,"Jun 2, 2016",14.99,1927,112,"Single-player,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing","Action,Adventure,Casual,Indie,RPG","RPG,Indie,Adventure,RPGMaker,Action,Casual,JRPG,Pixel Graphics,Female Protagonist,2D,Singleplayer,Open World,Great Soundtrack,Fantasy,Story Rich,Atmospheric,Anime,Turn-Based Combat,Retro,Turn-Based",8,100000 - 200000,0.9450711132908288,2.771963526845863,Mid,2039,0.9450711132908288,2016-06-02,2016.0,6.0,150000.0,2.1972245773362196,5.0,5.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1694560,Inspector Schmidt - A Bavarian Tale,"Feb 2, 2023",17.99,256,57,"Single-player,Steam Achievements,Full controller support,Family Sharing","Adventure,Indie,RPG","Crime,Atmospheric,Detective,Mystery,Adventure,Singleplayer,Investigation,Story Rich,Action-Adventure,Exploration,Action,Action RPG,Third Person,RPG,Historical,PvE,Puzzle,Dark Humor,Multiple Endings,Realistic",1,200000 - 500000,0.8178913738019169,2.9439125248241944,Mid,313,0.8178913738019169,2023-02-02,2023.0,2.0,350000.0,0.6931471805599453,4.0,3.0,20,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
617850,Jaws Of Extinction™,"May 23, 2019",19.99,215,160,"Single-player,Multi-player,Co-op,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing","Action,Adventure,Indie,RPG,Simulation,Strategy,Early Access","Adventure,RPG,Action,Survival,Indie,Simulation,Zombies,Strategy,Early Access,Gore,Violent,Survival Horror,Multiplayer,Open World,Sandbox,Singleplayer,Crafting,Female Protagonist,Third Person",1,20000 - 50000,0.5733333333333334,3.0440461338325413,Mid,375,0.5733333333333334,2019-05-23,2019.0,5.0,35000.0,0.6931471805599453,7.0,7.0,19,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1881200,TRYP FPV : The Drone Racer Simulator,"Jun 30, 2022",16.99,1725,288,"Single-player,Partial Controller Support,Family Sharing","Indie,Racing,Simulation,Sports,Early Access","Early Access,Simulation,Flight,Realistic,3D,First-Person,Immersive Sim,Parkour,Physics,Racing,Sports,Open World,Indie,Controller,Science,e-sports,Exploration,6DOF,Singleplayer,Fast-Paced",50,100000 - 200000,0.856929955290611,2.8898160479624417,Mid,2013,0.856929955290611,2022-06-30,2022.0,6.0,150000.0,3.9318256327243257,3.0,5.0,20,Indie,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
226100,PixelJunk™ Nom Nom Galaxy,"Aug 3, 2015",9.99,786,242,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together,Family Sharing","Action,Casual,Indie,Strategy","Indie,Casual,Strategy,Action,Sandbox,Local Co-Op,Base-Building,2D,Building,Co-op,Platformer,Online Co-Op,Local Multiplayer,Pixel Graphics,Multiplayer,Exploration,Survival,Great Soundtrack,Tower Defense,Adventure",2,100000 - 200000,0.7645914396887159,2.3969857684155302,Mid,1028,0.7645914396887159,2015-08-03,2015.0,8.0,150000.0,1.0986122886681096,14.0,4.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2951770,Leap Year,"Jun 13, 2024",4.99,677,8,"Single-player,Steam Achievements,Full controller support,Family Sharing","Action,Adventure,Indie","Adventure,Exploration,Action,2D Platformer,Hand-drawn,Puzzle,Nonlinear,Platformer,2D,Logic,Indie,Mystery,Retro,Puzzle-Platformer,Singleplayer,Pixel Graphics",11,20000 - 50000,0.9883211678832116,1.790091412127358,Cheap,685,0.9883211678832117,2024-06-13,2024.0,6.0,35000.0,2.4849066497880004,4.0,3.0,16,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
443810,This Is the Police,"Aug 2, 2016",14.99,8555,1762,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Family Sharing","Adventure,Indie,Strategy","Strategy,Management,Story Rich,Crime,Choices Matter,Singleplayer,Indie,Simulation,Noir,Detective,Atmospheric,Adventure,Mature,Great Soundtrack,Political,Villain Protagonist,Visual Novel,Kickstarter,Memes,Sexual Content",84,500000 - 1000000,0.8292139187748376,2.771963526845863,Mid,10317,0.8292139187748376,2016-08-02,2016.0,8.0,750000.0,4.442651256490317,7.0,3.0,20,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
219760,Beyond Divinity,"Oct 29, 2012",5.99,343,331,"Single-player,Family Sharing",RPG,"RPG,Singleplayer,Isometric,Fantasy,Classic,Action RPG,Hack and Slash,Adventure,Atmospheric,CRPG,Action,Great Soundtrack",3,200000 - 500000,0.5089020771513353,1.9444805562457188,Mid,674,0.5089020771513353,2012-10-29,2012.0,10.0,350000.0,1.3862943611198906,2.0,1.0,12,RPG,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
566160,Zup! 6,"Sep 19, 2017",1.99,2024,117,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Casual,Indie","Puzzle,Casual,Indie,2D,Fast-Paced,Physics,Short,Relaxing,Minimalist,Puzzle-Platformer,Point & Click,Singleplayer,Cute,Difficult,Card Game,Pixel Graphics,Sci-fi,FPS,LEGO",0,100000 - 200000,0.94535263895376,1.095273387402595,Cheap,2141,0.9453526389537599,2017-09-19,2017.0,9.0,150000.0,0.0,5.0,2.0,19,Casual,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
927350,Hood: Outlaws & Legends,"May 10, 2021",19.99,3699,3985,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing","Action,Adventure,Massively Multiplayer,RPG","Action,Adventure,RPG,Medieval,Action RPG,PvP,Action-Adventure,Stealth,3D,Multiplayer,Fantasy,Co-op,FPS,First-Person,Massively Multiplayer,Online Co-Op,Combat,Violent,Heist,Dark",13,500000 - 1000000,0.4813899010931806,3.0440461338325413,Mid,7684,0.48138990109318064,2021-05-10,2021.0,5.0,750000.0,2.639057329615259,11.0,4.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
286100,You Have to Win the Game,"May 6, 2014",0.0,5243,397,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats","Action,Indie","Metroidvania,Free to Play,Retro,Platformer,Indie,2D,Pixel Graphics,Difficult,Singleplayer,Precision Platformer,Action,Adventure,Exploration,Old School,Arcade,Side Scroller,Great Soundtrack,Classic,Controller,Open World",2,200000 - 500000,0.9296099290780142,0.0,Free,5640,0.9296099290780142,2014-05-06,2014.0,5.0,350000.0,1.0986122886681096,5.0,2.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
617670,Zup! S,"Nov 15, 2018",1.99,10555,265,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Casual,Indie","Puzzle,Casual,Indie,2D,Physics,Relaxing,Singleplayer,Minimalist,Fast-Paced,Short,Cute,Trading Card Game,Strategy,Logic,Difficult,Psychological Horror,Action,Education,Beautiful,Horror",21,200000 - 500000,0.9755083179297596,1.095273387402595,Cheap,10820,0.9755083179297597,2018-11-15,2018.0,11.0,350000.0,3.091042453358316,5.0,2.0,20,Casual,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
946990,Secret Government,"Apr 15, 2021",19.99,160,127,"Single-player,Steam Achievements,Family Sharing","Indie,Simulation,Strategy","Conspiracy,Illuminati,Grand Strategy,Strategy,Turn-Based Strategy,Turn-Based,Sandbox,Real-Time with Pause,Simulation,Political Sim,Politics,Political,Economy,Alternate History,Historical,Choices Matter,Top-Down,Indie,Realistic,Singleplayer",3,100000 - 200000,0.5574912891986062,3.0440461338325413,Mid,287,0.5574912891986062,2021-04-15,2021.0,4.0,150000.0,1.3862943611198906,3.0,3.0,20,Indie,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1697880,Junkyard Truck,"Jul 27, 2022",14.99,693,209,"Single-player,Steam Achievements,Family Sharing","Simulation,Early Access","Simulation,Open World,Automobile Sim,Driving,Exploration,First-Person,Singleplayer,Early Access,Sexual Content",78,20000 - 50000,0.7682926829268293,2.771963526845863,Mid,902,0.7682926829268293,2022-07-27,2022.0,7.0,35000.0,4.3694478524670215,3.0,2.0,9,Simulation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
221100,DayZ,"Dec 13, 2018",49.99,303365,95945,"Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled","Action,Adventure,Massively Multiplayer","Survival,Online Co-Op,Open World,Multiplayer,Post-apocalyptic,Shooter,PvP,Zombies,Action,Massively Multiplayer,FPS,Horror,Simulation,Sandbox,First-Person,Survival Horror,Adventure,Co-op,Choose Your Own Adventure,Atmospheric",49862,5000000 - 10000000,0.759723022213318,3.9316295350670645,Premium,399310,0.759723022213318,2018-12-13,2018.0,12.0,7500000.0,10.81703452373922,10.0,3.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1751350,Wild Indigo Ranch,"Nov 9, 2023",19.99,201,71,"Single-player,Multi-player,Co-op,Online Co-op,Partial Controller Support,Family Sharing","Action,Adventure,Indie,Early Access","Early Access,Western,Building,Life Sim,Crafting,Exploration,Sandbox,Open World,Cute,RPG,Relaxing,Farming Sim,Story Rich,Adventure,Wholesome,Cozy,Mining,Horses,Online Co-Op,Atmospheric",7,0 - 20000,0.7389705882352942,3.0440461338325413,Mid,272,0.7389705882352942,2023-11-09,2023.0,11.0,10000.0,2.0794415416798357,6.0,4.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
247870,Redshirt,"Nov 13, 2013",9.99,163,229,"Single-player,Steam Achievements,Family Sharing","Indie,RPG,Simulation,Strategy","Indie,Simulation,RPG,Satire,Strategy,Sci-fi,Comedy,Casual,Dark Humor,Singleplayer,Life Sim,LGBTQ+",0,20000 - 50000,0.4158163265306122,2.3969857684155302,Mid,392,0.41581632653061223,2013-11-13,2013.0,11.0,35000.0,0.0,3.0,4.0,12,Indie,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
